Province_State,Country_Region,Confirmed,Deaths,Latitude,Longitude
Amazonas,Peru,2936.0,-2033.0,-5.077253,-78.050172
Ancash,Peru,24850.0,2750.0,-9.407125,-77.67179499999997
Apurimac,Peru,-1488.0,-345.0,-14.027713,-72.975378
Arequipa,Peru,44479.0,4046.0,-15.843524,-72.475539
Ayacucho,Peru,-13438.0,-3988.0,-14.091648,-74.08344
Cajamarca,Peru,16494.0,548.0,-6.430284,-78.74559599999998
Callao,Peru,29719.0,3835.0,-11.954609,-77.136042
Cusco,Peru,16779.0,1008.0,-13.191068,-72.153609
Huancavelica,Peru,2168.0,-215.0,-13.023888,-75.00277
Huanuco,Peru,6724.0,-311.0,-9.421676,-76.040642
Ica,Peru,32100.0,3688.0,-14.235097,-75.574821
Junin,Peru,-195957.0,-1187.0,-11.541783,-74.876968
La Libertad,Peru,-30581.0,2750.0,-7.92139,-78.370238
Lambayeque,Peru,-24852.0,2765.0,-6.353049,-79.824113
Lima,Peru,330520.0,41927.0,-11.766533,-76.60449799999998
Loreto,Peru,-62190.0,-935.0,-4.124847,-74.424115
Madre de Dios,Peru,6198.0,128.0,-11.972699,-70.53171999999998
Moquegua,Peru,4323.0,757.0,-16.860271,-70.839046
Pasco,Peru,4431.0,327.0,-10.39655,-75.307635
Piura,Peru,39372.0,6259.0,-5.133361,-80.335861
Puno,Peru,8491.0,1277.0,-14.995826999999998,-69.922726
San Martin,Peru,20088.0,1534.0,-7.039531,-76.729127
Tacna,Peru,6911.0,766.0,-17.644160999999997,-70.27756
Tumbes,Peru,2072.0,716.0,-3.857496,-80.54525500000003
Ucayali,Peru,12297.0,1546.0,-9.621718,-73.444929
Unknown,Peru,-5291.0,-50.0,,
,Philippines,471790.0,9206.0,12.879721,121.774017
,Poland,1281125.0,28450.0,51.9194,19.1451
,Portugal,413506.0,6904.0,39.3999,-8.2245
,Qatar,136031.0,175.0,25.3548,51.1839
,Romania,621190.0,15268.0,45.9432,24.9668
Adygea Republic,Russia,6601.0,16.0,44.6939006,40.1520421
Altai Krai,Russia,16026.0,627.0,52.6932243,82.69314240000001
Altai Republic,Russia,6389.0,-21.0,50.7114101,86.8572186
Amur Oblast,Russia,15234.0,96.0,52.8032368,128.437295
Arkhangelsk Oblast,Russia,36785.0,360.0,63.5589686,43.1221646
Astrakhan Oblast,Russia,15564.0,327.0,47.1878186,47.608851
Bashkortostan Republic,Russia,14738.0,86.0,54.8573563,57.1439682
Belgorod Oblast,Russia,13738.0,191.0,50.7080119,37.5837615
Bryansk Oblast,Russia,19275.0,174.0,52.8873315,33.41585300000001
Buryatia Republic,Russia,20561.0,565.0,52.7182426,109.492143
Chechen Republic,Russia,5525.0,76.0,43.39761470000001,45.6985005
Chelyabinsk Oblast,Russia,28178.0,493.0,54.4223954,61.1865846
Chukotka Autonomous Okrug,Russia,-9612.0,-87.0,66.0006475,169.4900869
Chuvashia Republic,Russia,12947.0,485.0,55.4259922,47.0849429
Dagestan Republic,Russia,3785.0,952.0,43.05749160000001,47.1332224
Ingushetia Republic,Russia,5517.0,42.0,43.11542075,45.01713552
Irkutsk Oblast,Russia,33927.0,1135.0,56.6370122,104.719221
Ivanovo Oblast,Russia,17679.0,474.0,56.9167446,41.43521370000001
Jewish Autonomous Okrug,Russia,-7544.0,-113.0,48.57527615,132.66307460000002
Kabardino-Balkarian Republic,Russia,-1154.0,-218.0,43.4806048,43.5978976
Kaliningrad Oblast,Russia,14789.0,157.0,54.7293041,21.1489473
Kalmykia Republic,Russia,7637.0,147.0,46.2313018,45.3275745
Kaluga Oblast,Russia,14207.0,93.0,54.4382773,35.5272854
Kamchatka Krai,Russia,4977.0,55.0,57.1914882,160.03838190000005
Karachay-Cherkess Republic,Russia,13183.0,23.0,43.7368326,41.7267991
Karelia Republic,Russia,23269.0,121.0,62.61940309999999,33.4920267
Kemerovo Oblast,Russia,20256.0,430.0,54.53357809999999,87.342861
Khabarovsk Krai,Russia,-227978.0,-4629.0,51.6312684,136.121524
Khakassia Republic,Russia,-50827.0,-935.0,53.72258845,91.44293627
Khanty-Mansi Autonomous Okrug,Russia,28402.0,379.0,61.0259025,69.0982628
Kirov Oblast,Russia,25312.0,229.0,57.9665589,49.4074599
Komi Republic,Russia,2533.0,98.0,63.9881421,54.3326073
Kostroma Oblast,Russia,10058.0,167.0,58.424756,44.2533273
Krasnodar Krai,Russia,23366.0,844.0,45.7684014,39.0261044
Krasnoyarsk Krai,Russia,35057.0,1344.0,63.3233807,97.0979974
Kurgan Oblast,Russia,2668.0,-23.0,55.7655302,64.5632681
Kursk Oblast,Russia,13718.0,195.0,51.6568453,36.4852695
Leningrad Oblast,Russia,13802.0,177.0,60.1853296,32.3925325
Lipetsk Oblast,Russia,7829.0,150.0,52.6935178,39.1122664
Magadan Oblast,Russia,-917.0,-150.0,62.48858785,153.9903764
Mari El Republic,Russia,-496.0,16.0,56.5767504,47.8817512
Mordovia Republic,Russia,8851.0,30.0,54.4419829,44.4661144
Moscow,Russia,792709.0,10855.0,55.7504461,37.6174943
Moscow Oblast,Russia,148140.0,2855.0,55.50431579999999,38.0353929
Murmansk Oblast,Russia,-746.0,-1789.0,68.00004179999999,33.9999151
Nenets Autonomous Okrug,Russia,-6635.0,-83.0,68.27557185,57.1686375
Nizhny Novgorod Oblast,Russia,65342.0,1646.0,55.47180329999999,44.0911594
North Ossetia - Alania Republic,Russia,3424.0,-28.0,42.79336110000001,44.6324493
Novgorod Oblast,Russia,5871.0,23.0,58.2843833,32.5169757
Novosibirsk Oblast,Russia,21709.0,839.0,54.9720169,79.48139240000002
Omsk Oblast,Russia,18001.0,631.0,56.09352629999999,73.5099936
Orel Oblast,Russia,-4063.0,-186.0,52.96854329999999,36.0692477
Orenburg Oblast,Russia,21966.0,298.0,52.02692620000001,54.7276647
Penza Oblast,Russia,19512.0,284.0,53.1655415,44.78791810000001
Perm Krai,Russia,24881.0,1064.0,58.5951603,56.3159546
Primorsky Krai,Russia,20004.0,51.0,45.0819456,134.726645
Pskov Oblast,Russia,17863.0,-95.0,57.5358729,28.8586826
Rostov Oblast,Russia,43831.0,2030.0,47.6222451,40.7957942
Ryazan Oblast,Russia,11317.0,94.0,54.42267320000001,40.57052460000001
Saint Petersburg,Russia,238913.0,7649.0,59.9606739,30.158655100000004
Sakha (Yakutiya) Republic,Russia,14205.0,291.0,66.941626,129.642371
Sakhalin Oblast,Russia,9395.0,-177.0,49.7219665,143.448533
Samara Oblast,Russia,19185.0,502.0,53.2128813,50.8914633
Saratov Oblast,Russia,31912.0,379.0,51.6520555,46.86319520000001
Smolensk Oblast,Russia,2811.0,218.0,55.03434960000001,33.0192065
Stavropol Krai,Russia,21620.0,643.0,44.86325770000001,43.4406913
Sverdlovsk Oblast,Russia,51313.0,1472.0,58.6414755,61.8021546
Tambov Oblast,Russia,13019.0,128.0,52.9019574,41.3578918
Tatarstan Republic,Russia,9142.0,166.0,55.7648572,52.43104273
Tomsk Oblast,Russia,24401.0,218.0,58.6124279,82.04753149999998
Tula Oblast,Russia,22819.0,750.0,53.9570701,37.3690909
Tver Oblast,Russia,22208.0,453.0,57.1134475,35.174442799999994
Tyumen Oblast,Russia,23365.0,198.0,58.8206488,70.36588370000001
Tyva Republic,Russia,14023.0,115.0,51.4017149,93.8582593
Udmurt Republic,Russia,18738.0,370.0,57.1961165,52.69598320000001
Ulyanovsk Oblast,Russia,-280357.0,-3455.0,54.1463177,47.2324921
Vladimir Oblast,Russia,4908.0,217.0,56.0503336,40.6561633
Volgograd Oblast,Russia,3941.0,-257.0,49.6048339,44.29035820000001
Vologda Oblast,Russia,23300.0,425.0,60.0391461,43.1215213
Voronezh Oblast,Russia,44177.0,1074.0,50.9800393,40.15065070000001
Yamalo-Nenets Autonomous Okrug,Russia,-24746.0,307.0,67.1471631,74.3415488
Yaroslavl Oblast,Russia,18302.0,157.0,57.77819760000001,39.0021095
Zabaykalsky Krai,Russia,24315.0,253.0,52.248521,115.956325
,Rwanda,5073.0,-6.0,-1.9403,29.8739
,Saint Kitts and Nevis,-628227.0,-14263.0,17.357822,-62.782998
,Saint Lucia,-2174.0,-42.0,13.9094,-60.9789
,Saint Vincent and the Grenadines,-30646.0,-1500.0,12.9843,-61.2872
,Samoa,-26639.0,-1096.0,-13.759,-172.1046
,San Marino,-1021.0,-276.0,43.9424,12.4578
,Sao Tome and Principe,-7323.0,-221.0,0.1864,6.6131
,Saudi Arabia,337735.0,4750.0,23.885942,45.079162
,Senegal,11838.0,236.0,14.4974,-14.4524
,Serbia,333724.0,2990.0,44.0165,21.0059
,Seychelles,-23931.0,-3043.0,-4.6796,55.492
,Sierra Leone,-26637.0,-2765.0,8.460555000000001,-11.779889
,Singapore,-52068.0,-5720.0,1.2833,103.8333
,Slovakia,274313.0,2133.0,48.669,19.699
,Slovenia,116994.0,2170.0,46.1512,14.9955
,Solomon Islands,-14646.0,-644.0,-9.6457,160.1562
,Somalia,-1072.0,-242.0,5.152149,46.199616
,South Africa,928983.0,19807.0,-30.5595,22.9375
,South Sudan,3203.0,61.0,6.877000000000002,31.307
Andalusia,Spain,257835.0,4967.0,37.5443,-4.7278
Aragon,Spain,69888.0,2099.0,41.5976,-0.9057
Asturias,Spain,-3023.0,-236.0,43.3614,-5.8593
Baleares,Spain,35569.0,469.0,39.710358,2.995148
C. Valenciana,Spain,145705.0,2929.0,39.484,-0.7533
Canarias,Spain,13670.0,-408.0,28.2916,-16.6291
Cantabria,Spain,13859.0,321.0,43.1828,-3.9878
Castilla - La Mancha,Spain,100064.0,4070.0,39.2796,-3.0977
Castilla y Leon,Spain,130458.0,4907.0,41.8357,-4.3976
Catalonia,Spain,353524.0,8560.0,41.5912,1.5209
Ceuta,Spain,2754.0,53.0,35.8894,-5.3213
Extremadura,Spain,35056.0,986.0,39.4937,-6.0679
Galicia,Spain,59954.0,1315.0,42.5751,-8.1339
La Rioja,Spain,13475.0,405.0,42.2871,-2.5396
Madrid,Spain,398613.0,11765.0,40.4168,-3.7038
Melilla,Spain,3133.0,-65.0,35.2923,-2.9381
Murcia,Spain,58652.0,656.0,37.9922,-1.1307
Navarra,Spain,39835.0,789.0,42.6954,-1.6761
Pais Vasco,Spain,107009.0,2700.0,42.9896,-2.6189
Unknown,Spain,-4802.0,-270.0,,
,Sri Lanka,40870.0,-49.0,7.873054,80.77179699999998
,Sudan,2447.0,-930.0,12.8628,30.2176
,Suriname,2433.0,-120.0,3.9193,-56.0278
Blekinge,Sweden,3518.0,-29.0,56.2784,15.018
Dalarna,Sweden,9737.0,194.0,61.0917,14.6664
Gavleborg,Sweden,12631.0,186.0,61.3012,16.1534
Gotland,Sweden,-539.0,-155.0,57.4684,18.4867
Halland,Sweden,-6440.0,-712.0,56.8967,12.8034
Jamtland Harjedalen,Sweden,-37947.0,-1763.0,63.1712,14.9592
Jonkoping,Sweden,14299.0,215.0,57.3708,14.3439
Kalmar,Sweden,5967.0,95.0,57.235,16.1849
Kronoberg,Sweden,24.0,129.0,56.7183,14.4115
Norrbotten,Sweden,7137.0,112.0,66.8309,20.3992
Orebro,Sweden,9848.0,160.0,59.535,15.0066
Ostergotland,Sweden,13842.0,360.0,58.3454,15.5198
Skane,Sweden,65337.0,639.0,55.9903,13.5958
Sormland,Sweden,7239.0,281.0,59.0336,16.7519
Stockholm,Sweden,114394.0,3191.0,59.6025,18.1384
Uppsala,Sweden,-254001.0,-6065.0,60.0092,17.2715
Varmland,Sweden,4530.0,99.0,59.7294,13.2354
Vasterbotten,Sweden,3715.0,45.0,65.3337,16.5162
Vasternorrland,Sweden,9375.0,218.0,63.4276,17.7292
Vastmanland,Sweden,13004.0,253.0,59.6714,16.2159
Vastra Gotaland,Sweden,70455.0,1246.0,58.2528,13.0596
,Switzerland,451730.0,7860.0,46.8182,8.2275
,Syria,10567.0,675.0,34.802075,38.99681500000001
,Taiwan*,-1807.0,-25.0,23.7,121.0
,Tajikistan,12625.0,51.0,38.861,71.2761
,Tanzania,90.0,10.0,-6.369028,34.888822
,Thailand,5677.0,51.0,15.870032,100.992541
,Timor-Leste,-279.0,-12.0,-8.874217,125.727539
,Togo,2647.0,55.0,8.6195,0.8248
,Trinidad and Tobago,6769.0,121.0,10.6918,-61.2225
,Tunisia,138907.0,4671.0,33.886917,9.537499
,Turkey,2207556.0,20876.0,38.9637,35.2433
Alabama,US,2721.0,26.0,32.53952745,-86.64408227
Alabama,US,13116.0,150.0,30.72774991,-87.72207058
Alabama,US,1372.0,29.0,31.868263,-85.3871286
Alabama,US,741.0,21.0,32.99642064,-87.12511459999997
Alabama,US,4163.0,35.0,33.98210918,-86.56790593
Alabama,US,-773.0,8.0,32.10030533,-85.71265535
Alabama,US,390.0,7.0,31.75300095,-86.68057478
Alabama,US,7869.0,131.0,33.77483727,-85.82630386
Alabama,US,161.0,49.0,32.91360079,-85.39072749
Alabama,US,-795.0,-21.0,34.17805983,-85.60638968
Alabama,US,1547.0,32.0,32.85044126,-86.7173256
Alabama,US,-2336.0,-18.0,32.02227341,-88.26564429999998
Alabama,US,2042.0,19.0,31.68099859,-87.83548597
Alabama,US,-421.0,7.0,33.26984193,-85.85836077
Alabama,US,573.0,13.0,33.67679204,-85.52005899
Alabama,US,3303.0,23.0,31.39932826,-85.98901039
Alabama,US,4088.0,33.0,34.69847452,-87.80168544
Alabama,US,438.0,14.0,31.43401703,-86.99320044
Alabama,US,-1649.0,-9.0,32.93690146,-86.24847739
Alabama,US,1606.0,33.0,31.2477854,-86.45050893
Alabama,US,-15644.0,-263.0,31.72941803,-86.31593104
Alabama,US,6789.0,76.0,34.13020303,-86.86888037
Alabama,US,1862.0,39.0,31.43037123,-85.61095742
Alabama,US,2263.0,38.0,32.32688101,-87.10866709999998
Alabama,US,2125.0,12.0,34.45946862,-85.80782906
Alabama,US,4679.0,68.0,32.59785413,-86.14415284
Alabama,US,2039.0,10.0,31.1256789,-87.15918694
Alabama,US,9588.0,77.0,34.04567266,-86.04051873
Alabama,US,-4952.0,-34.0,33.72076938,-87.73886638
Alabama,US,2632.0,20.0,34.44235334,-87.84289505
Alabama,US,907.0,-8.0,31.09389027,-85.83572839
Alabama,US,-2910.0,-21.0,32.85504247,-87.95684022
Alabama,US,-10804.0,-224.0,32.76039258,-87.63284988
Alabama,US,700.0,2.0,31.51148016,-85.24267944
Alabama,US,-672.0,-97.0,31.15197924,-85.29939599
Alabama,US,2163.0,12.0,34.78144169,-85.99750489
Alabama,US,52339.0,697.0,33.55554728,-86.89506300000002
Alabama,US,538.0,10.0,33.77995024,-88.09668032
Alabama,US,5913.0,59.0,34.90171875,-87.65624729
Alabama,US,1052.0,35.0,34.52041498,-87.31069453
Alabama,US,9794.0,64.0,32.60154883,-85.35132246
Alabama,US,5203.0,56.0,34.81185586,-86.98310072
Alabama,US,-3721.0,-10.0,32.1597283,-86.65158371
Alabama,US,-864.0,2.0,32.38759944,-85.69267724
Alabama,US,21787.0,159.0,34.76327133,-86.55069633
Alabama,US,11.0,7.0,32.24767634,-87.78796182
Alabama,US,1037.0,-38.0,34.13697363,-87.88704173
Alabama,US,3165.0,-6.0,34.36975964,-86.30486727
Alabama,US,25858.0,408.0,30.78472347,-88.20842409
Alabama,US,-721.0,-62.0,31.56729412,-87.36995001
Alabama,US,15594.0,263.0,32.2206831,-86.20969272
Alabama,US,10113.0,76.0,34.45500589,-86.85475946
Alabama,US,-578.0,-11.0,,
Alabama,US,865.0,10.0,32.64048341,-87.29770589
Alabama,US,1727.0,26.0,33.28094866,-88.08818103
Alabama,US,-995.0,0.0,31.80396383,-85.9408295
Alabama,US,1186.0,29.0,33.29526734,-85.45708831
Alabama,US,2783.0,6.0,32.28725256,-85.18415324
Alabama,US,15666.0,103.0,33.26879845,-86.66232561
Alabama,US,6462.0,73.0,33.71902176,-86.31029372
Alabama,US,205.0,16.0,32.59117397,-88.19916205
Alabama,US,5160.0,75.0,33.37823223,-86.16886178
Alabama,US,2191.0,97.0,32.86698258,-85.79833053
Alabama,US,18056.0,216.0,33.28726072,-87.52556818
Alabama,US,-47.0,0.0,,
Alabama,US,5244.0,138.0,33.80270512,-87.30027177
Alabama,US,1176.0,24.0,31.4092794,-88.20689944
Alabama,US,407.0,17.0,31.98773215,-87.30891118
Alabama,US,1927.0,30.0,34.15030532,-87.37325922
Alaska,US,0.0,0.0,55.32222414,-161.9722021
Alaska,US,132.0,0.0,52.3233,-174.1596
Alaska,US,22915.0,119.0,61.14998174,-149.14269860000005
Alaska,US,2403.0,9.0,60.90980451,-159.8561831
Alaska,US,-38.0,0.0,58.74513976,-156.701064
Alaska,US,140.0,0.0,58.62403337,-156.21405890000003
Alaska,US,58.0,0.0,63.67264044,-150.0076108
Alaska,US,122.0,1.0,59.79603738,-158.23819419999995
Alaska,US,4918.0,19.0,64.80726247,-146.5692662
Alaska,US,3.0,0.0,59.09893571,-135.4679843
Alaska,US,979.0,4.0,58.45031811,-134.200436
Alaska,US,286.0,-137.0,60.24429722,-151.53888840000005
Alaska,US,-1584.0,-61.0,55.57445008,-130.975561
Alaska,US,-2420.0,-124.0,57.65529415,-153.7493579
Alaska,US,-346.0,-45.0,62.15429159999999,-163.39678830000005
Alaska,US,5664.0,-6.0,62.31305045,-149.5741743
Alaska,US,217.0,-1.0,64.90320724,-164.0353804
Alaska,US,308.0,-13.0,69.31479216,-153.4836093
Alaska,US,-133603.0,-2976.0,67.04919196,-159.7503946
Alaska,US,-3608.0,-205.0,57.13978948,-132.9540995
Alaska,US,-5530.0,-219.0,55.76261984,-133.0511621
Alaska,US,-21016.0,-576.0,57.24124555,-135.3206587
Alaska,US,-9599.0,-186.0,59.56149996,-135.3337748
Alaska,US,-2324.0,-54.0,63.87692095,-143.2127643
Alaska,US,218.0,-1.0,,
Alaska,US,-2321.0,-77.0,61.47502768,-144.7126799
Alaska,US,-12232.0,-319.0,56.3202004,-132.05837309999998
Alaska,US,-232.0,-2.0,59.8909808,-140.36014509999998
Alaska,US,-179.0,-3.0,65.50815459,-151.3907387
Arizona,US,7299.0,237.0,35.39465006,-109.4892383
Arizona,US,2086.0,76.0,31.87934684,-109.7516088
Arizona,US,10757.0,207.0,35.83883429,-111.7707178
Arizona,US,4222.0,129.0,33.80190085,-110.8132779
Arizona,US,3204.0,51.0,32.93166885,-109.8882178
Arizona,US,-70.0,-3.0,33.21498827,-109.2405279
Arizona,US,502.0,24.0,33.72854224,-113.9810029
Arizona,US,318591.0,5107.0,33.34835867,-112.4918154
Arizona,US,12391.0,339.0,35.70471703,-113.7577902
Arizona,US,11037.0,335.0,35.3997715,-110.3218983
Arizona,US,-137.0,-4.0,,
Arizona,US,69225.0,1049.0,32.0971334,-111.7890033
Arizona,US,27439.0,364.0,32.90525627,-111.3449483
Arizona,US,4121.0,83.0,31.52508998,-110.8479088
Arizona,US,-931.0,-9.0,,
Arizona,US,9671.0,184.0,34.59933926,-112.5538588
Arizona,US,27086.0,514.0,32.76895712,-113.90666740000002
Arkansas,US,1187.0,28.0,34.29145151,-91.37277296
Arkansas,US,1030.0,16.0,33.19153461,-91.7698471
Arkansas,US,1760.0,66.0,36.28784385,-92.33782872
Arkansas,US,16055.0,255.0,36.33644656,-94.25680817
Arkansas,US,2403.0,66.0,36.3084504,-93.09374925
Arkansas,US,869.0,11.0,33.46755808,-92.15980837
Arkansas,US,-1200.0,-28.0,33.55598792,-92.49974403
Arkansas,US,1882.0,29.0,36.34038560000001,-93.54270261
Arkansas,US,775.0,26.0,33.26458973,-91.29539209
Arkansas,US,1041.0,18.0,34.04613432,-93.17484713
Arkansas,US,-402.0,9.0,36.36826212,-90.4148172
Arkansas,US,811.0,33.0,35.53864922,-92.02640019
Arkansas,US,-199.0,11.0,33.89723187,-92.18537045
Arkansas,US,1462.0,41.0,33.21230701,-93.22642793
Arkansas,US,1122.0,15.0,35.26205537,-92.70506566
Arkansas,US,7965.0,86.0,35.83018283,-90.63235729
Arkansas,US,3686.0,54.0,35.58928601,-94.2446814
Arkansas,US,4249.0,71.0,35.21247318,-90.30839406
Arkansas,US,1144.0,26.0,35.29631396,-90.77185818
Arkansas,US,-522.0,0.0,33.97042763,-92.65167437
Arkansas,US,-655.0,-2.0,33.83011025,-91.25500948
Arkansas,US,1164.0,4.0,33.59035001,-91.71777921
Arkansas,US,7253.0,91.0,35.14719007,-92.33717519
Arkansas,US,360.0,21.0,35.51202821,-93.89299569
Arkansas,US,588.0,34.0,36.38177105,-91.81729127
Arkansas,US,5736.0,153.0,34.57692074,-93.14921604
Arkansas,US,459.0,3.0,34.29017991,-92.42320562
Arkansas,US,3079.0,29.0,36.11735460000001,-90.55832668
Arkansas,US,1125.0,11.0,33.73325583,-93.66935133
Arkansas,US,3532.0,52.0,34.31709259,-92.95396325
Arkansas,US,944.0,6.0,34.09007427,-93.9934871
Arkansas,US,2631.0,78.0,35.74242707,-91.57001641
Arkansas,US,1140.0,9.0,36.09604046,-91.90847954
Arkansas,US,2758.0,21.0,35.59802983,-91.21494602
Arkansas,US,6311.0,117.0,34.26767081,-91.92619839
Arkansas,US,1646.0,19.0,35.56759135,-93.46036368
Arkansas,US,-147.0,-2.0,33.24116713,-93.60677071
Arkansas,US,1349.0,32.0,36.04188196,-91.10867198
Arkansas,US,-346.0,10.0,34.78498904,-90.78383866
Arkansas,US,2705.0,24.0,33.95317155,-91.74002806
Arkansas,US,-6300.0,-71.0,33.70375665,-94.23468591
Arkansas,US,1108.0,-1.0,35.21413234,-93.71951016
Arkansas,US,2542.0,66.0,34.75392199,-91.88742357
Arkansas,US,939.0,12.0,36.01038185,-93.72524943
Arkansas,US,528.0,24.0,36.26844485,-92.68451899
Arkansas,US,-151.0,-9.0,33.31403423,-93.89285258
Arkansas,US,3234.0,82.0,35.76271485,-90.05194370000002
Arkansas,US,326.0,2.0,34.6815935,-91.20540287
Arkansas,US,-856.0,14.0,34.53704874,-93.65824478
Arkansas,US,398.0,17.0,33.66340119,-93.30632432
Arkansas,US,-344.0,24.0,35.91947491,-93.21612969
Arkansas,US,678.0,7.0,33.58839816,-92.87795984
Arkansas,US,318.0,3.0,34.9459153,-92.94372564
Arkansas,US,-5657.0,-43.0,34.43268455,-90.84800154
Arkansas,US,152.0,-1.0,34.16250414,-93.65789349
Arkansas,US,2379.0,62.0,35.57433534,-90.66268713
Arkansas,US,89.0,19.0,34.48254879,-94.22728802
Arkansas,US,-13066.0,-190.0,35.44871474,-93.03212219
Arkansas,US,543.0,16.0,34.83624419,-91.55162157
Arkansas,US,24418.0,377.0,34.77054088,-92.31355101
Arkansas,US,-710.0,16.0,36.3415714,-91.02455531
Arkansas,US,7335.0,103.0,34.64916145,-92.67583224
Arkansas,US,134.0,5.0,34.85588887,-94.0632176
Arkansas,US,-13550.0,-147.0,35.9109364,-92.69936482
Arkansas,US,9406.0,154.0,35.19605503,-94.27162713
Arkansas,US,1107.0,18.0,33.99780401,-94.2424869
Arkansas,US,-24723.0,-258.0,36.16258158,-91.47819342
Arkansas,US,2279.0,17.0,35.02201976,-90.74828138
Arkansas,US,387.0,23.0,35.86251946,-92.15684085
Arkansas,US,-6970.0,-250.0,,
Arkansas,US,2253.0,70.0,33.16887091,-92.59746952
Arkansas,US,-28716.0,-284.0,35.58095779,-92.51295036
Arkansas,US,15295.0,160.0,35.976844,-94.21800746
Arkansas,US,4407.0,67.0,35.25688493,-91.74908296
Arkansas,US,-354.0,2.0,35.18902527,-91.2439489
Arkansas,US,-240131.0,-5787.0,35.00292371,-93.41171338
California,US,49825.0,538.0,37.64629437,-121.8929271
California,US,-6050.0,-67.0,38.59678594,-119.8223594
California,US,2442.0,22.0,38.44583082,-120.65696
California,US,7744.0,90.0,39.66727762,-121.6005252
California,US,-6893.0,-82.0,38.20537103,-120.552913
California,US,1389.0,7.0,39.17881957,-122.2331726
California,US,41009.0,335.0,37.91923498,-121.9289527
California,US,-7198.0,-54.0,41.74228275,-123.8974063
California,US,4548.0,16.0,38.77965956,-120.5233166
California,US,71099.0,705.0,36.75733899,-119.6466953
California,US,-49109.0,-979.0,39.59875897,-122.3938452
California,US,-1306.0,-12.0,40.69923009,-123.876044
California,US,24049.0,417.0,33.0393082,-115.3669042
California,US,-52252.0,-1007.0,36.51112084,-117.41119779999998
California,US,50738.0,207.0,35.34329425,-118.7277796
California,US,15565.0,104.0,36.07409056,-119.8159973
California,US,-45839.0,-763.0,39.10124298,-122.7536244
California,US,-34712.0,-678.0,40.67311306,-120.59350990000002
California,US,762010.0,10276.0,34.30828379,-118.2282411
California,US,-6859.0,-277.0,37.21513971,-119.76655890000002
California,US,6837.0,127.0,38.07122463,-122.7210631
California,US,-7888.0,-118.0,37.57978556,-119.9073334
California,US,-5823.0,-69.0,39.4381191,-123.3911313
California,US,1840.0,22.0,37.18922369,-120.7209035
California,US,-1454.0,-7.0,41.58965602,-120.7244817
California,US,350.0,-6.0,37.93899289,-118.8872409
California,US,28481.0,188.0,36.21862405,-121.2413397
California,US,5691.0,28.0,38.50735751,-122.332839
California,US,-2741.0,-19.0,39.30394768,-120.7627281
California,US,176932.0,1815.0,33.70147516,-117.76459979999998
California,US,-802.0,-86.0,39.06167234,-120.7240569
California,US,-981.0,-9.0,40.00355989,-120.8395236
California,US,192995.0,1957.0,33.74314981,-115.9933578
California,US,66485.0,830.0,38.45106826,-121.3425374
California,US,-10513.0,-213.0,36.60308176,-121.069975
California,US,204829.0,1585.0,34.84060306,-116.1774685
California,US,163574.0,1534.0,33.03484597,-116.7365326
California,US,12977.0,75.0,37.75215114,-122.4385672
California,US,45082.0,595.0,37.93433732,-121.2730061
California,US,10283.0,88.0,35.38822029,-120.4039028
California,US,17119.0,-5.0,37.4228808,-122.32755459999998
California,US,17769.0,152.0,34.65329488,-120.0188492
California,US,62198.0,297.0,37.23104908,-121.6970462
California,US,9245.0,84.0,37.05580291,-122.0066524
California,US,8742.0,69.0,40.76391419,-122.0396884
California,US,21.0,0.0,39.57713498,-120.52007009999998
California,US,-1251.0,-76.0,41.59198861,-122.5407434
California,US,18593.0,64.0,38.26827353,-121.9357113
California,US,18924.0,169.0,38.52746429,-122.8862506
